Item;Location;Date;Demand;;;;
8167751;3;2021-10-01;55;;;;
8167751;3;2021-11-01;38;;;;
8167751;3;2021-12-01;45;;;;
8167751;3;2022-01-01;33;;;;
8167751;3;2022-02-01;35;;;;
8167751;3;2022-03-01;22;;;;
8167751;3;2022-04-01;34;;;;
8167751;3;2022-05-01;22;;;;
8167751;3;2022-06-01;14;;;;
8167751;3;2022-07-01;8;;;;
8167751;3;2022-08-01;22;;;;
8167751;3;2022-09-01;26;;;;
8167751;3;2022-10-01;20;;;;
8167751;3;2022-11-01;30;;;;
8167751;3;2022-12-01;15;;;;
8167751;3;2023-01-01;21;;;;
8167751;3;2023-02-01;19;;;;
8167751;3;2023-03-01;27;;;;
8167751;3;2023-04-01;17;;;;
8167751;3;2023-05-01;43;;;;
8167751;3;2023-06-01;17;;;;
8167751;3;2023-07-01;25;;;;
8167751;3;2023-08-01;30;;;;
8167751;3;2023-09-01;11;;;;
8167751;3;2023-10-01;22;;;;
8167751;3;2023-11-01;18;;;;
8167751;3;2023-12-01;21;;;;
8167751;3;2024-01-01;24;;;;
8167751;3;2024-02-01;11;;;;
8167751;3;2024-03-01;14;;;;
8167751;3;2024-04-01;24;;;;
8167751;3;2024-05-01;12;;;;
8167751;3;2024-06-01;8;;;;
8167751;3;2024-07-01;8;;;;
8167751;3;2024-08-01;4;;;;
8167751;3;2024-09-01;19;;;;
8167751;3;2024-10-01;20;;;;
8167751;3;2024-11-01;28;;;;
8167751;3;2024-12-01;18;;;;
8167751;3;2025-01-01;16;;;;
8167751;3;2025-02-01;18;;;;
8167751;3;2025-03-01;7;;;;
9153700;3;2021-04-01;197;;;;
9153700;3;2021-05-01;314;;;;
9153700;3;2021-06-01;401;;;;
9153700;3;2021-07-01;354;;;;
9153700;3;2021-08-01;523;;;;
9153700;3;2021-09-01;572;;;;
9153700;3;2021-10-01;481;;;;
9153700;3;2021-11-01;746;;;;
9153700;3;2021-12-01;368;;;;
9153700;3;2022-01-01;403;;;;
9153700;3;2022-02-01;650;;;;
9153700;3;2022-03-01;444;;;;
9153700;3;2022-04-01;851;;;;
9153700;3;2022-05-01;532;;;;
9153700;3;2022-06-01;389;;;;
9153700;3;2022-07-01;673;;;;
9153700;3;2022-08-01;718;;;;
9153700;3;2022-09-01;866;;;;
9153700;3;2022-10-01;716;;;;
9153700;3;2022-11-01;647;;;;
9153700;3;2022-12-01;818;;;;
9153700;3;2023-01-01;467;;;;
9153700;3;2023-02-01;988;;;;
9153700;3;2023-03-01;581;;;;
9153700;3;2023-04-01;532;;;;
9153700;3;2023-05-01;891;;;;
9153700;3;2023-06-01;872;;;;
9153700;3;2023-07-01;928;;;;
9153700;3;2023-08-01;767;;;;
9153700;3;2023-09-01;413;;;;
9153700;3;2023-10-01;923;;;;
9153700;3;2023-11-01;699;;;;
9153700;3;2023-12-01;957;;;;
9153700;3;2024-01-01;874;;;;
9153700;3;2024-02-01;601;;;;
9153700;3;2024-03-01;1100;;;;
9153700;3;2024-04-01;691;;;;
9153700;3;2024-05-01;591;;;;
9153700;3;2024-06-01;858;;;;
9153700;3;2024-07-01;494;;;;
9153700;3;2024-08-01;653;;;;
9153700;3;2024-09-01;801;;;;
9153700;3;2024-10-01;1374;;;;
9153700;3;2024-11-01;1606;;;;
9153700;3;2024-12-01;1021,98;;;;
9153700;3;2025-01-01;1366;;;;
9153700;3;2025-02-01;956;;;;
9153700;3;2025-03-01;1009;;;;
8422580;3;2021-04-01;7;;;;
8422580;3;2021-05-01;47;;;;
8422580;3;2021-06-01;53;;;;
8422580;3;2021-07-01;57;;;;
8422580;3;2021-08-01;49;;;;
8422580;3;2021-09-01;38;;;;
8422580;3;2021-10-01;45;;;;
8422580;3;2021-11-01;66;;;;
8422580;3;2021-12-01;51;;;;
8422580;3;2022-01-01;23;;;;
8422580;3;2022-02-01;30;;;;
8422580;3;2022-03-01;18;;;;
8422580;3;2022-04-01;14;;;;
8422580;3;2022-05-01;28;;;;
8422580;3;2022-06-01;69;;;;
8422580;3;2022-07-01;24;;;;
8422580;3;2022-08-01;74;;;;
8422580;3;2022-09-01;38;;;;
8422580;3;2022-10-01;43;;;;
8422580;3;2022-11-01;108;;;;
8422580;3;2022-12-01;33;;;;
8422580;3;2023-01-01;61;;;;
8422580;3;2023-02-01;21;;;;
8422580;3;2023-03-01;35;;;;
8422580;3;2023-04-01;43;;;;
8422580;3;2023-05-01;23;;;;
8422580;3;2023-06-01;36;;;;
8422580;3;2023-07-01;28;;;;
8422580;3;2023-08-01;36;;;;
8422580;3;2023-09-01;67;;;;
8422580;3;2023-10-01;34;;;;
8422580;3;2023-11-01;33;;;;
8422580;3;2023-12-01;47;;;;
8422580;3;2024-01-01;51;;;;
8422580;3;2024-02-01;19;;;;
8422580;3;2024-03-01;48;;;;
8422580;3;2024-04-01;2;;;;
8422580;3;2024-05-01;51;;;;
8422580;3;2024-06-01;50;;;;
8422580;3;2024-07-01;70;;;;
8422580;3;2024-08-01;35;;;;
8422580;3;2024-09-01;85;;;;
8422580;3;2024-10-01;48;;;;
8422580;3;2024-11-01;21;;;;
8422580;3;2024-12-01;11;;;;
8422580;3;2025-01-01;12;;;;
8422580;3;2025-02-01;35;;;;
8422580;3;2025-03-01;28;;;;
9012613;3;2021-04-01;16;;;;
9012613;3;2021-05-01;22;;;;
9012613;3;2021-06-01;65;;;;
9012613;3;2021-07-01;20;;;;
9012613;3;2021-08-01;109;;;;
9012613;3;2021-09-01;47;;;;
9012613;3;2021-10-01;64;;;;
9012613;3;2021-11-01;59;;;;
9012613;3;2021-12-01;190;;;;
9012613;3;2022-01-01;96;;;;
9012613;3;2022-02-01;49;;;;
9012613;3;2022-03-01;102;;;;
9012613;3;2022-04-01;58;;;;
9012613;3;2022-05-01;111;;;;
9012613;3;2022-06-01;48;;;;
9012613;3;2022-07-01;70;;;;
9012613;3;2022-08-01;42;;;;
9012613;3;2022-09-01;123;;;;
9012613;3;2022-10-01;40;;;;
9012613;3;2022-11-01;92;;;;
9012613;3;2022-12-01;150;;;;
9012613;3;2023-01-01;39;;;;
9012613;3;2023-02-01;75;;;;
9012613;3;2023-03-01;109;;;;
9012613;3;2023-04-01;54;;;;
9012613;3;2023-05-01;35;;;;
9012613;3;2023-06-01;57;;;;
9012613;3;2023-07-01;93;;;;
9012613;3;2023-08-01;54;;;;
9012613;3;2023-09-01;83;;;;
9012613;3;2023-10-01;83;;;;
9012613;3;2023-11-01;101;;;;
9012613;3;2023-12-01;98;;;;
9012613;3;2024-01-01;186;;;;
9012613;3;2024-02-01;61;;;;
9012613;3;2024-03-01;86;;;;
9012613;3;2024-04-01;71;;;;
9012613;3;2024-05-01;90;;;;
9012613;3;2024-06-01;53;;;;
9012613;3;2024-07-01;53;;;;
9012613;3;2024-08-01;257;;;;
9012613;3;2024-09-01;31;;;;
9012613;3;2024-10-01;62;;;;
9012613;3;2024-11-01;46;;;;
9012613;3;2024-12-01;44;;;;
9012613;3;2025-01-01;63;;;;
9012613;3;2025-02-01;45;;;;
9012613;3;2025-03-01;49;;;;
8911185;3;2021-04-01;22;;;;
8911185;3;2021-05-01;59;;;;
8911185;3;2021-06-01;151;;;;
8911185;3;2021-07-01;51;;;;
8911185;3;2021-08-01;79;;;;
8911185;3;2021-09-01;81;;;;
8911185;3;2021-10-01;189;;;;
8911185;3;2021-11-01;112;;;;
8911185;3;2021-12-01;99;;;;
8911185;3;2022-01-01;48;;;;
8911185;3;2022-02-01;45;;;;
8911185;3;2022-03-01;52;;;;
8911185;3;2022-04-01;23;;;;
8911185;3;2022-05-01;70;;;;
8911185;3;2022-06-01;72;;;;
8911185;3;2022-07-01;38;;;;
8911185;3;2022-08-01;51;;;;
8911185;3;2022-09-01;29;;;;
8911185;3;2022-10-01;212;;;;
8911185;3;2022-11-01;123;;;;
8911185;3;2022-12-01;261;;;;
8911185;3;2023-01-01;48;;;;
8911185;3;2023-02-01;32;;;;
8911185;3;2023-03-01;51;;;;
8911185;3;2023-04-01;51;;;;
8911185;3;2023-05-01;36;;;;
8911185;3;2023-06-01;142;;;;
8911185;3;2023-07-01;36;;;;
8911185;3;2023-08-01;17;;;;
8911185;3;2023-09-01;49;;;;
8911185;3;2023-10-01;78;;;;
8911185;3;2023-11-01;54;;;;
8911185;3;2023-12-01;46;;;;
8911185;3;2024-01-01;31;;;;
8911185;3;2024-02-01;40;;;;
8911185;3;2024-03-01;174;;;;
8911185;3;2024-04-01;515;;;;
8911185;3;2024-05-01;44;;;;
8911185;3;2024-06-01;28;;;;
8911185;3;2024-07-01;59;;;;
8911185;3;2024-08-01;14;;;;
8911185;3;2024-09-01;180;;;;
8911185;3;2024-10-01;280;;;;
8911185;3;2024-11-01;260;;;;
8911185;3;2024-12-01;183;;;;
8911185;3;2025-01-01;140;;;;
8911185;3;2025-02-01;280;;;;
8911185;3;2025-03-01;162;;;;
8123778;3;2021-04-01;40;;;;
8123778;3;2021-05-01;62;;;;
8123778;3;2021-06-01;620;;;;
8123778;3;2021-07-01;520;;;;
8123778;3;2021-08-01;78;;;;
8123778;3;2021-09-01;72;;;;
8123778;3;2021-10-01;59;;;;
8123778;3;2021-11-01;91;;;;
8123778;3;2021-12-01;96;;;;
8123778;3;2022-01-01;58;;;;
8123778;3;2022-02-01;102;;;;
8123778;3;2022-03-01;171;;;;
8123778;3;2022-04-01;62;;;;
8123778;3;2022-05-01;369;;;;
8123778;3;2022-06-01;325;;;;
8123778;3;2022-07-01;500;;;;
8123778;3;2022-08-01;560;;;;
8123778;3;2022-09-01;75;;;;
8123778;3;2022-10-01;606;;;;
8123778;3;2022-11-01;489;;;;
8123778;3;2022-12-01;88;;;;
8123778;3;2023-01-01;427;;;;
8123778;3;2023-02-01;127;;;;
8123778;3;2023-03-01;466;;;;
8123778;3;2023-04-01;498;;;;
8123778;3;2023-05-01;562;;;;
8123778;3;2023-06-01;507;;;;
8123778;3;2023-07-01;37;;;;
8123778;3;2023-08-01;89;;;;
8123778;3;2023-09-01;92;;;;
8123778;3;2023-10-01;104;;;;
8123778;3;2023-11-01;95;;;;
8123778;3;2023-12-01;37;;;;
8123778;3;2024-01-01;76;;;;
8123778;3;2024-02-01;382;;;;
8123778;3;2024-03-01;305;;;;
8123778;3;2024-04-01;317;;;;
8123778;3;2024-05-01;389;;;;
8123778;3;2024-06-01;755;;;;
8123778;3;2024-07-01;272;;;;
8123778;3;2024-08-01;649;;;;
8123778;3;2024-09-01;23;;;;
8123778;3;2024-10-01;375;;;;
8123778;3;2024-11-01;603;;;;
8123778;3;2024-12-01;48;;;;
8123778;3;2025-01-01;121;;;;
8123778;3;2025-02-01;343;;;;
8123778;3;2025-03-01;548;;;;
9600610;3;2021-04-01;53;;;;
9600610;3;2021-05-01;31;;;;
9600610;3;2021-06-01;25;;;;
9600610;3;2021-07-01;26;;;;
9600610;3;2021-08-01;19;;;;
9600610;3;2021-09-01;33;;;;
9600610;3;2021-10-01;26;;;;
9600610;3;2021-11-01;64;;;;
9600610;3;2021-12-01;12;;;;
9600610;3;2022-01-01;48;;;;
9600610;3;2022-02-01;56;;;;
9600610;3;2022-03-01;68;;;;
9600610;3;2022-04-01;56;;;;
9600610;3;2022-05-01;60;;;;
9600610;3;2022-06-01;44;;;;
9600610;3;2022-07-01;27;;;;
9600610;3;2022-08-01;33;;;;
9600610;3;2022-09-01;26;;;;
9600610;3;2022-10-01;25;;;;
9600610;3;2022-11-01;47;;;;
9600610;3;2022-12-01;49;;;;
9600610;3;2023-01-01;26;;;;
9600610;3;2023-02-01;44;;;;
9600610;3;2023-03-01;61;;;;
9600610;3;2023-04-01;70;;;;
9600610;3;2023-05-01;45;;;;
9600610;3;2023-06-01;33;;;;
9600610;3;2023-07-01;24;;;;
9600610;3;2023-08-01;13;;;;
9600610;3;2023-09-01;32;;;;
9600610;3;2023-10-01;41;;;;
9600610;3;2023-11-01;37;;;;
9600610;3;2023-12-01;40;;;;
9600610;3;2024-01-01;39;;;;
9600610;3;2024-02-01;61;;;;
9600610;3;2024-03-01;64;;;;
9600610;3;2024-04-01;42;;;;
9600610;3;2024-05-01;44;;;;
9600610;3;2024-06-01;61;;;;
9600610;3;2024-07-01;24;;;;
9600610;3;2024-08-01;27;;;;
9600610;3;2024-09-01;25;;;;
9600610;3;2024-10-01;22;;;;
9600610;3;2024-11-01;35;;;;
9600610;3;2024-12-01;39;;;;
9600610;3;2025-01-01;35;;;;
9600610;3;2025-02-01;60;;;;
9600610;3;2025-03-01;67;;;;
9030265;3;2021-04-01;25;;;;
9030265;3;2021-05-01;20;;;;
9030265;3;2021-06-01;27;;;;
9030265;3;2021-07-01;29;;;;
9030265;3;2021-08-01;36;;;;
9030265;3;2021-09-01;31;;;;
9030265;3;2021-10-01;12;;;;
9030265;3;2021-11-01;29;;;;
9030265;3;2021-12-01;17;;;;
9030265;3;2022-01-01;21;;;;
9030265;3;2022-02-01;21;;;;
9030265;3;2022-03-01;24;;;;
9030265;3;2022-04-01;10;;;;
9030265;3;2022-05-01;20;;;;
9030265;3;2022-06-01;18;;;;
9030265;3;2022-07-01;7;;;;
9030265;3;2022-08-01;15;;;;
9030265;3;2022-09-01;16;;;;
9030265;3;2022-10-01;13;;;;
9030265;3;2022-11-01;28;;;;
9030265;3;2022-12-01;10;;;;
9030265;3;2023-01-01;16;;;;
9030265;3;2023-02-01;24;;;;
9030265;3;2023-03-01;21;;;;
9030265;3;2023-04-01;22;;;;
9030265;3;2023-05-01;35;;;;
9030265;3;2023-06-01;23;;;;
9030265;3;2023-07-01;11;;;;
9030265;3;2023-08-01;9;;;;
9030265;3;2023-09-01;13;;;;
9030265;3;2023-10-01;28;;;;
9030265;3;2023-11-01;11;;;;
9030265;3;2023-12-01;18;;;;
9030265;3;2024-01-01;23;;;;
9030265;3;2024-02-01;26;;;;
9030265;3;2024-03-01;13;;;;
9030265;3;2024-04-01;23;;;;
9030265;3;2024-05-01;8;;;;
9030265;3;2024-06-01;18;;;;
9030265;3;2024-07-01;12;;;;
9030265;3;2024-08-01;21;;;;
9030265;3;2024-09-01;21;;;;
9030265;3;2024-10-01;26;;;;
9030265;3;2024-11-01;11;;;;
9030265;3;2024-12-01;14;;;;
9030265;3;2025-01-01;21;;;;
9030265;3;2025-02-01;16;;;;
9030265;3;2025-03-01;20;;;;
8904019;3;2021-04-01;720;;;;
8904019;3;2021-05-01;2810;;;;
8904019;3;2021-06-01;1985;;;;
8904019;3;2021-07-01;1905;;;;
8904019;3;2021-08-01;2120;;;;
8904019;3;2021-09-01;1916;;;;
8904019;3;2021-10-01;2924;;;;
8904019;3;2021-11-01;2600;;;;
8904019;3;2021-12-01;2620;;;;
8904019;3;2022-01-01;1980;;;;
8904019;3;2022-02-01;2760;;;;
8904019;3;2022-03-01;2440;;;;
8904019;3;2022-04-01;2400;;;;
8904019;3;2022-05-01;3360;;;;
8904019;3;2022-06-01;1860;;;;
8904019;3;2022-07-01;2000;;;;
8904019;3;2022-08-01;2100;;;;
8904019;3;2022-09-01;4296;;;;
8904019;3;2022-10-01;2500;;;;
8904019;3;2022-11-01;2144;;;;
8904019;3;2022-12-01;2086;;;;
8904019;3;2023-01-01;2180;;;;
8904019;3;2023-02-01;2220;;;;
8904019;3;2023-03-01;3880;;;;
8904019;3;2023-04-01;2480;;;;
8904019;3;2023-05-01;3060;;;;
8904019;3;2023-06-01;2460;;;;
8904019;3;2023-07-01;1380;;;;
8904019;3;2023-08-01;1880;;;;
8904019;3;2023-09-01;1360;;;;
8904019;3;2023-10-01;2040;;;;
8904019;3;2023-11-01;2076;;;;
8904019;3;2023-12-01;2024;;;;
8904019;3;2024-01-01;2205;;;;
8904019;3;2024-02-01;2905;;;;
8904019;3;2024-03-01;2420;;;;
8904019;3;2024-04-01;1940;;;;
8904019;3;2024-05-01;2780;;;;
8904019;3;2024-06-01;1740;;;;
8904019;3;2024-07-01;2100;;;;
8904019;3;2024-08-01;1980;;;;
8904019;3;2024-09-01;1870;;;;
8904019;3;2024-10-01;1690;;;;
8904019;3;2024-11-01;1980;;;;
8904019;3;2024-12-01;1528;;;;
8904019;3;2025-01-01;2092;;;;
8904019;3;2025-02-01;1840;;;;
8904019;3;2025-03-01;2400;;;;
8619822;3;2021-04-01;4621,98;;;;
8619822;3;2021-05-01;11706,91;;;;
8619822;3;2021-06-01;13764,95;;;;
8619822;3;2021-07-01;11403,94;;;;
8619822;3;2021-08-01;10565;;;;
8619822;3;2021-09-01;9651;;;;
8619822;3;2021-10-01;10594;;;;
8619822;3;2021-11-01;10563;;;;
8619822;3;2021-12-01;9756,94;;;;
8619822;3;2022-01-01;8764,99;;;;
8619822;3;2022-02-01;8232,97;;;;
8619822;3;2022-03-01;7656;;;;
8619822;3;2022-04-01;10021;;;;
8619822;3;2022-05-01;9456,92;;;;
8619822;3;2022-06-01;9851,97;;;;
8619822;3;2022-07-01;9181,96;;;;
8619822;3;2022-08-01;9426;;;;
8619822;3;2022-09-01;9086;;;;
8619822;3;2022-10-01;6791;;;;
8619822;3;2022-11-01;7339;;;;
8619822;3;2022-12-01;7656;;;;
8619822;3;2023-01-01;6573,98;;;;
8619822;3;2023-02-01;5864,98;;;;
8619822;3;2023-03-01;7982;;;;
8619822;3;2023-04-01;7286;;;;
8619822;3;2023-05-01;6600;;;;
8619822;3;2023-06-01;6721,97;;;;
8619822;3;2023-07-01;6727;;;;
8619822;3;2023-08-01;6824;;;;
8619822;3;2023-09-01;5797,99;;;;
8619822;3;2023-10-01;5172;;;;
8619822;3;2023-11-01;4909,99;;;;
8619822;3;2023-12-01;6158;;;;
8619822;3;2024-01-01;4061;;;;
8619822;3;2024-02-01;4450;;;;
8619822;3;2024-03-01;5408;;;;
8619822;3;2024-04-01;5624;;;;
8619822;3;2024-05-01;5204;;;;
8619822;3;2024-06-01;4381;;;;
8619822;3;2024-07-01;4561,98;;;;
8619822;3;2024-08-01;4500;;;;
8619822;3;2024-09-01;4171,99;;;;
8619822;3;2024-10-01;5598;;;;
8619822;3;2024-11-01;4523;;;;
8619822;3;2024-12-01;4392;;;;
8619822;3;2025-01-01;4814;;;;
8619822;3;2025-02-01;4719,99;;;;
8619822;3;2025-03-01;4905;;;;
8465065;3;2021-04-01;30;;;;
8465065;3;2021-05-01;46;;;;
8465065;3;2021-06-01;42;;;;
8465065;3;2021-07-01;43;;;;
8465065;3;2021-08-01;38;;;;
8465065;3;2021-09-01;61;;;;
8465065;3;2021-10-01;32;;;;
8465065;3;2021-11-01;38;;;;
8465065;3;2021-12-01;57;;;;
8465065;3;2022-01-01;55;;;;
8465065;3;2022-02-01;42;;;;
8465065;3;2022-03-01;50;;;;
8465065;3;2022-04-01;29;;;;
8465065;3;2022-05-01;36;;;;
8465065;3;2022-06-01;104;;;;
8465065;3;2022-07-01;15;;;;
8465065;3;2022-08-01;72;;;;
8465065;3;2022-09-01;36;;;;
8465065;3;2022-10-01;116;;;;
8465065;3;2022-11-01;26;;;;
8465065;3;2022-12-01;32;;;;
8465065;3;2023-01-01;14;;;;
8465065;3;2023-02-01;37;;;;
8465065;3;2023-03-01;35;;;;
8465065;3;2023-04-01;23;;;;
8465065;3;2023-05-01;20;;;;
8465065;3;2023-06-01;21;;;;
8465065;3;2023-07-01;30;;;;
8465065;3;2023-08-01;13;;;;
8465065;3;2023-09-01;27;;;;
8465065;3;2023-10-01;27;;;;
8465065;3;2023-11-01;75;;;;
8465065;3;2023-12-01;11;;;;
8465065;3;2024-01-01;25;;;;
8465065;3;2024-02-01;18;;;;
8465065;3;2024-03-01;23;;;;
8465065;3;2024-04-01;12;;;;
8465065;3;2024-05-01;13;;;;
8465065;3;2024-06-01;11;;;;
8465065;3;2024-07-01;16;;;;
8465065;3;2024-08-01;22;;;;
8465065;3;2024-09-01;18;;;;
8465065;3;2024-10-01;22;;;;
8465065;3;2024-11-01;11;;;;
8465065;3;2024-12-01;10;;;;
8465065;3;2025-01-01;20;;;;
8465065;3;2025-02-01;19;;;;
8465065;3;2025-03-01;12;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
